sample,TCGA-S9-A7J2-01
ENST00000536687.1,21.1300
ENST00000524232.5,7.4500
ENST00000574011.1,0.0000
ENST00000423978.1,100.0000
ENST00000557117.1,36.3500
ENST00000473506.6,3.7900
ENST00000342506.2,100.0000
ENST00000553650.1,45.5400
ENST00000521856.1,0.2500
ENST00000248098.7,74.7700
ENST00000522919.5,0.2700
ENST00000376977.7,0.0000
ENST00000324109.8,40.5100
ENST00000470266.5,0.7500
ENST00000455776.1,100.0000
ENST00000584642.1,0.5200
ENST00000472590.6,10.3800
ENST00000505586.1,0.0000
ENST00000307968.11,35.9800
ENST00000535325.5,2.9100
ENST00000563281.1,100.0000
ENST00000455497.2,0.0000
ENST00000524391.5,45.1200
ENST00000516591.1,0.0000
ENST00000569398.5,0.0000
ENST00000390733.1,0.0000
ENST00000511094.2,0.0000
ENST00000577834.5,0.0000
ENST00000497016.5,0.0000
ENST00000514860.5,0.0000
ENST00000400156.4,0.0000
ENST00000565714.5,100.0000
ENST00000355423.7,20.1400
ENST00000409271.5,0.0000
ENST00000311381.7,93.6100
ENST00000444610.6,38.4100
ENST00000626302.1,0.0000
ENST00000605086.5,53.0000
ENST00000436672.1,0.0000
ENST00000594743.1,0.0000
ENST00000521975.1,0.0000
ENST00000587197.1,8.8400
ENST00000435243.2,0.0000
ENST00000480658.5,0.0000
ENST00000481210.5,0.6000
ENST00000627183.1,0.0000
ENST00000340026.10,0.6000
ENST00000443009.2,0.0000
ENST00000268296.8,57.9800
ENST00000495192.1,6.4100
ENST00000436642.1,0.0000
ENST00000435414.5,0.0000
ENST00000599831.6,6.4000
ENST00000509787.1,2.3400
ENST00000574632.5,1.1700
ENST00000442793.5,0.0000
ENST00000438530.5,0.8500
ENST00000532727.5,2.7400
ENST00000497587.6,0.0000
ENST00000437132.1,0.0000
ENST00000419789.1,1.9600
ENST00000505265.5,0.0000
ENST00000606126.3,0.0000
ENST00000510701.1,0.1900
ENST00000554540.1,0.0000
ENST00000409190.7,34.9500
ENST00000579921.1,0.0000
ENST00000523381.1,0.0000
ENST00000602711.1,100.0000
ENST00000495708.5,0.8200
ENST00000512577.5,0.0000
ENST00000315965.6,0.0000
ENST00000563896.1,0.0000
ENST00000505892.5,10.0900
ENST00000467147.3,0.0000
ENST00000497259.5,11.6400
ENST00000590582.1,3.6600
ENST00000607135.1,100.0000
ENST00000338017.8,12.9500
ENST00000593133.5,4.2300
ENST00000574593.1,7.2600
ENST00000485268.1,0.0000
ENST00000623981.1,0.0000
ENST00000517087.1,0.0000
ENST00000611189.1,100.0000
ENST00000490017.1,0.0000
ENST00000440671.2,0.0000
ENST00000541594.5,0.0000
ENST00000565177.1,100.0000
ENST00000592288.5,11.6000
ENST00000494493.1,0.0000
ENST00000539967.6,0.0000
ENST00000475579.1,0.0000
ENST00000465759.1,4.3400
ENST00000462447.5,0.0000
ENST00000455643.1,0.0000
ENST00000591018.5,0.0000
ENST00000473724.1,3.5900
ENST00000610946.1,0.0000
ENST00000413962.5,39.9000
ENST00000427678.1,0.5300
ENST00000412746.1,0.0000
ENST00000580405.1,0.0000
ENST00000416095.1,100.0000
ENST00000580165.1,0.0000
ENST00000490174.3,0.0000
ENST00000566034.1,5.4200
ENST00000623894.1,100.0000
ENST00000461159.6,0.0000
ENST00000615163.1,0.0000
ENST00000366734.5,0.0000
ENST00000531135.5,6.0500
ENST00000506200.5,0.0000
ENST00000492754.1,0.7100
ENST00000470575.5,9.0000
ENST00000509982.5,0.0000
ENST00000523155.1,0.0000
ENST00000397887.7,1.4800
ENST00000515134.1,0.0000
ENST00000521030.1,0.0000
ENST00000364445.1,0.0000
ENST00000477364.5,0.0000
ENST00000528113.5,0.5600
ENST00000471427.1,4.9900
ENST00000592309.5,0.0000
ENST00000355586.4,0.3900
ENST00000414142.5,5.1400
ENST00000394838.6,0.0000
ENST00000391208.1,0.0000
ENST00000534310.5,5.8400
ENST00000472180.1,0.0000
ENST00000334810.5,0.0000
ENST00000410247.1,0.0000
ENST00000531294.5,0.0000
ENST00000415066.1,100.0000
ENST00000609887.1,0.0000
ENST00000469835.5,0.0000
ENST00000528848.2,100.0000
ENST00000471858.5,32.5000
ENST00000354617.5,57.2800
ENST00000479660.1,0.0000
ENST00000599491.5,0.0000
ENST00000514412.1,0.0000
ENST00000478220.5,0.0000
ENST00000584632.5,19.1200
ENST00000609140.5,0.0000
ENST00000503906.1,100.0000
ENST00000475190.1,0.0000
ENST00000453049.5,0.0000
ENST00000588424.1,6.6400
ENST00000538333.3,4.3600
ENST00000504781.5,0.1500
ENST00000458908.1,0.0000
ENST00000540185.5,0.3800
ENST00000414895.1,0.0000
ENST00000394604.5,1.5000
ENST00000468957.1,9.2800
ENST00000383094.7,0.0000
ENST00000505186.1,9.7800
ENST00000578822.5,0.3000
ENST00000374450.7,21.4900
ENST00000583725.5,0.0000
ENST00000546592.1,0.0000
ENST00000553454.1,6.6900
ENST00000476183.2,7.0200
ENST00000422701.1,0.0000
ENST00000507436.1,0.0000
ENST00000486983.1,1.3300
ENST00000421464.1,0.0000
ENST00000509789.2,0.0000
ENST00000562133.5,0.8700
ENST00000410835.1,0.0000
ENST00000354393.6,100.0000
ENST00000586128.5,1.1900
ENST00000481145.1,28.5400
ENST00000471774.5,0.9900
ENST00000427093.5,41.9100
ENST00000489738.1,0.7300
ENST00000503038.1,14.7900
ENST00000340356.8,100.0000
ENST00000521773.5,0.0000
ENST00000493668.1,2.1400
ENST00000583664.5,4.5900
ENST00000602570.1,0.0000
ENST00000549390.1,0.0000
ENST00000465832.5,0.0000
ENST00000534862.5,37.6700
ENST00000556873.5,1.8800
ENST00000559561.5,0.0000
ENST00000356090.8,65.0800
ENST00000492914.1,0.6600
ENST00000608680.1,100.0000
ENST00000541752.1,8.7500
ENST00000305233.5,89.3700
ENST00000492191.5,0.1800
ENST00000550963.1,22.5900
ENST00000377708.6,0.0000
ENST00000609957.1,0.0000
ENST00000580292.2,19.4000
ENST00000521342.1,0.0000
ENST00000624991.3,0.0000
ENST00000566465.1,0.0000
ENST00000617312.4,77.1000
ENST00000252172.8,0.0000
ENST00000408714.1,0.0000
ENST00000376321.3,0.0000
ENST00000514915.5,0.0000
ENST00000467925.5,0.2700
ENST00000426302.1,9.6500
ENST00000618908.4,14.7200
ENST00000599198.5,40.8900
ENST00000567000.2,22.4000
ENST00000587970.1,0.0000
ENST00000565793.5,13.6200
ENST00000306846.7,8.3200
ENST00000571890.1,0.0000
ENST00000579787.1,81.2700
ENST00000525842.5,64.3600
ENST00000624475.1,0.0000
ENST00000408042.5,5.2000
ENST00000565361.2,0.2600
ENST00000364565.1,0.0000
ENST00000398804.7,0.0000
ENST00000498791.6,7.1200
ENST00000460323.1,0.3900
ENST00000579844.1,0.0000
ENST00000438324.1,0.0000
ENST00000569132.5,2.7600
ENST00000536171.1,40.8900
ENST00000243967.8,0.0000
ENST00000610990.4,0.0000
ENST00000359887.4,0.0000
ENST00000599639.5,4.3500
ENST00000437667.1,0.0000
ENST00000543895.1,0.0000
ENST00000617920.1,0.0000
ENST00000600941.1,0.0000
ENST00000593779.1,0.0000
ENST00000614364.1,100.0000
ENST00000308191.10,61.9800
ENST00000440886.1,0.0000
ENST00000455429.3,100.0000
ENST00000418613.2,0.0000
ENST00000538020.1,0.0000
ENST00000489868.5,0.0000
ENST00000598191.5,1.8700
ENST00000481066.1,11.1400
ENST00000586707.5,0.0000
ENST00000451026.1,0.0000
ENST00000470501.5,31.4500
ENST00000568333.1,7.6000
ENST00000617227.1,0.0000
ENST00000509534.5,4.5300
ENST00000590450.5,0.4900
ENST00000304177.9,18.1300
ENST00000354234.8,41.3000
ENST00000484345.1,0.0000
ENST00000380916.8,97.2200
ENST00000369923.4,4.0400
ENST00000568690.1,0.0000
ENST00000461363.1,0.0000
ENST00000573525.1,6.1400
ENST00000509961.5,16.4400
ENST00000413243.3,1.0800
ENST00000553426.1,1.9300
ENST00000568459.5,2.0200
ENST00000506032.1,0.0000
ENST00000616235.1,0.0000
ENST00000542648.1,0.0000
ENST00000381913.8,90.2000
ENST00000498434.1,2.0300
ENST00000314759.5,52.2500
ENST00000617439.1,100.0000
ENST00000336128.11,36.8600
ENST00000592606.1,0.0000
ENST00000422328.5,6.3300
ENST00000590935.1,0.4700
ENST00000548968.1,0.0000
ENST00000498444.5,7.2100
ENST00000539615.1,0.0400
ENST00000586686.6,0.0000
ENST00000322446.3,0.0000
ENST00000409811.5,0.0000
ENST00000621730.1,100.0000
ENST00000611327.1,0.0000
ENST00000522754.1,0.2400
ENST00000594567.1,0.0000
ENST00000623662.3,53.0600
ENST00000496118.2,3.2200
ENST00000627012.2,0.0000
ENST00000425015.5,0.4300
ENST00000512789.5,0.0000
ENST00000362961.1,0.0000
ENST00000561044.1,0.5700
ENST00000585366.1,100.0000
ENST00000613707.1,0.0000
ENST00000622185.1,0.0000
ENST00000565544.1,3.0300
ENST00000426877.2,34.2500
ENST00000593048.5,0.0000
ENST00000366429.2,25.6400
ENST00000462671.1,0.0000
ENST00000369816.4,100.0000
ENST00000460010.1,0.9400
ENST00000592787.2,15.1000
ENST00000549140.1,0.0000
ENST00000561347.1,1.4200
ENST00000549890.1,0.2300
ENST00000555177.5,0.8000
ENST00000445293.6,100.0000
ENST00000494541.5,2.4800
ENST00000366927.3,15.2400
ENST00000622095.1,100.0000
ENST00000620879.4,12.0200
ENST00000468543.5,0.0000
ENST00000420435.5,0.0000
ENST00000597467.1,0.0000
ENST00000528157.5,49.4400
ENST00000440192.1,0.0000
ENST00000566068.1,6.6700
ENST00000367772.8,44.8300
ENST00000553268.5,1.5700
ENST00000571029.1,0.1200
ENST00000471445.5,3.4200
ENST00000370489.4,94.0400
ENST00000427598.5,32.7900
ENST00000525224.5,0.0000
ENST00000297625.7,100.0000
ENST00000486569.1,3.6300
ENST00000604948.5,0.0000
ENST00000360629.3,35.6500
ENST00000506467.1,0.0000
ENST00000424564.2,0.4800
ENST00000538248.5,0.0000
ENST00000433485.1,0.0000
ENST00000519669.1,0.0000
ENST00000463804.6,0.0000
ENST00000619023.4,0.0000
ENST00000306026.5,0.0000
ENST00000585156.5,0.0000
ENST00000474098.1,0.0000
ENST00000522240.1,0.0000
ENST00000558273.5,3.2800
ENST00000373031.4,100.0000
ENST00000581513.5,0.1200
ENST00000516105.1,0.0000
ENST00000442013.1,0.0000
ENST00000546991.1,0.0000
ENST00000589121.1,31.9000
ENST00000578207.5,35.9800
ENST00000411606.1,2.7300
ENST00000418321.1,0.0000
ENST00000510057.1,0.0000
ENST00000558592.1,16.8200
ENST00000476561.2,100.0000
ENST00000617146.4,51.0200
ENST00000446028.1,100.0000
ENST00000332908.5,0.0000
ENST00000306917.4,100.0000
ENST00000544881.1,0.0000
ENST00000429579.5,1.1200
ENST00000525670.5,4.4500
ENST00000294816.6,28.3100
ENST00000458833.1,0.0000
ENST00000599743.5,12.3800
ENST00000578200.1,0.0000
ENST00000434465.2,0.0000
ENST00000538076.5,0.0000
ENST00000570053.1,0.0000
ENST00000513649.1,0.0000
ENST00000498779.1,0.0000
ENST00000511930.1,0.0000
ENST00000562371.5,0.0000
ENST00000472694.1,0.0000
ENST00000563526.5,0.0000
ENST00000496116.1,0.0600
ENST00000603872.1,0.0000
ENST00000578183.1,100.0000
ENST00000532052.1,0.9200
ENST00000428626.5,0.0000
ENST00000446749.1,0.0000
ENST00000627940.1,100.0000
ENST00000522831.1,0.3400
ENST00000530730.1,11.3100
ENST00000577733.5,2.4700
ENST00000341517.8,0.0000
ENST00000532780.5,0.1900
ENST00000486660.1,0.0100
ENST00000555044.5,2.1500
ENST00000630116.2,0.0000
ENST00000521390.5,0.0000
ENST00000263112.11,24.6100
ENST00000526748.1,6.3600
ENST00000510951.5,0.0000
ENST00000437230.5,0.0000
ENST00000254644.12,12.1500
ENST00000510826.1,0.0000
ENST00000538115.5,0.0000
ENST00000589438.1,0.0000
ENST00000262067.4,100.0000
ENST00000376575.7,0.0600
ENST00000417441.6,0.0000
ENST00000470646.1,0.1600
ENST00000506583.5,0.0000
ENST00000253262.8,0.0000
ENST00000560783.1,5.4400
ENST00000475651.5,0.5600
ENST00000616535.1,0.0000
ENST00000498347.1,0.0000
ENST00000458645.5,0.0000
ENST00000442029.5,0.0000
ENST00000437088.1,0.0000
ENST00000553691.5,0.0000
ENST00000580861.1,0.0000
ENST00000296518.11,49.9700
ENST00000462487.5,0.0000
ENST00000474432.1,0.7200
ENST00000310775.11,55.2600
ENST00000611540.4,28.8400
ENST00000507212.1,2.3100
ENST00000421510.5,0.4700
ENST00000528807.1,2.6500
ENST00000509102.5,0.0000
ENST00000546361.6,62.7700
ENST00000616852.1,32.6500
ENST00000621227.1,0.0000
ENST00000465074.1,0.0000
ENST00000539134.1,7.0100
ENST00000483080.5,6.2700
ENST00000568397.1,18.3100
ENST00000323981.6,5.5300
ENST00000559236.5,16.2600
ENST00000521559.1,0.0000
ENST00000551063.5,0.0000
ENST00000311067.3,0.0000
ENST00000461020.5,2.4200
ENST00000613694.4,8.2300
ENST00000541196.2,86.7800
ENST00000416092.1,0.0000
ENST00000489694.5,0.0000
ENST00000594287.6,0.0000
ENST00000572585.5,11.5000
ENST00000485151.1,14.6700
ENST00000410054.5,0.7200
ENST00000612059.4,1.2800
ENST00000536498.5,0.0000
ENST00000466553.1,0.0000
ENST00000593681.5,0.0000
ENST00000612810.1,100.0000
ENST00000413425.1,0.0000
ENST00000376617.3,0.0000
ENST00000445635.5,1.0900
ENST00000467083.1,0.0000
ENST00000534723.1,0.0000
ENST00000421188.1,2.0800
ENST00000405312.7,0.0000
ENST00000572404.1,100.0000
ENST00000487000.1,1.2900
ENST00000393591.5,0.0000
ENST00000565707.1,0.0000
ENST00000379426.1,100.0000
ENST00000446026.1,1.8200
ENST00000364905.1,0.0000
ENST00000394479.3,29.9100
ENST00000513347.1,0.8500
ENST00000622471.1,100.0000
ENST00000411579.1,18.4500
ENST00000460284.5,0.6400
ENST00000423513.5,0.5600
ENST00000576197.1,0.0000
ENST00000590788.1,5.0100
ENST00000492054.5,0.0000
ENST00000424302.1,0.0000
ENST00000415420.1,0.0000
ENST00000595569.1,6.2400
ENST00000583892.1,0.0000
ENST00000622468.4,0.0000
ENST00000381337.6,66.8300
ENST00000456298.5,0.0000
ENST00000506111.1,0.0000
ENST00000374312.4,0.0000
ENST00000368160.7,0.0000
ENST00000421162.1,0.0000
ENST00000398741.5,0.0000
ENST00000591520.5,2.4600
ENST00000544414.1,3.3700
ENST00000550705.1,0.0000
ENST00000569006.1,0.2100
ENST00000433297.2,32.0700
ENST00000592840.1,0.9900
ENST00000396559.5,0.0000
ENST00000269856.4,100.0000
ENST00000531503.5,1.5400
ENST00000477563.6,0.6500
ENST00000616458.1,0.0000
ENST00000398991.3,0.0000
ENST00000586754.2,2.4600
ENST00000289893.8,3.2300
ENST00000554415.5,0.4100
ENST00000335099.7,62.2100
ENST00000521632.1,0.0000
ENST00000585084.5,0.1600
ENST00000441168.5,5.1100
ENST00000618969.1,0.0000
ENST00000221973.7,0.0000
ENST00000454193.5,25.6200
ENST00000618104.1,0.0000
ENST00000368444.7,99.5100
ENST00000408429.1,0.0000
ENST00000589259.1,0.0000
ENST00000401931.1,0.0000
ENST00000609309.2,4.9500
ENST00000454074.5,15.3300
ENST00000294312.3,0.0000
ENST00000476589.1,22.5800
ENST00000479761.1,4.8900
ENST00000582844.5,0.0000
ENST00000461528.5,0.0000
ENST00000492400.5,0.0000
ENST00000562078.5,0.4400
ENST00000433909.2,5.5000
ENST00000473384.2,0.0000
ENST00000514604.5,0.0000
ENST00000225614.6,57.7500
ENST00000427250.5,2.0200
ENST00000540975.5,25.6500
ENST00000469294.1,13.8500
ENST00000509262.1,0.0000
ENST00000297130.4,34.1700
ENST00000617719.4,0.0000
ENST00000396342.6,0.2500
ENST00000578432.1,0.0000
ENST00000330701.5,62.0700
ENST00000464874.1,0.0000
ENST00000505459.5,7.1900
ENST00000475151.5,11.8800
ENST00000551864.1,0.0000
ENST00000580792.1,0.0000
ENST00000626241.2,0.0000
ENST00000413162.2,0.0000
ENST00000493962.6,4.4900
ENST00000535388.2,0.0000
ENST00000470631.1,4.5000
ENST00000437056.5,8.7200
ENST00000564409.1,1.0200
ENST00000472528.5,0.4000
ENST00000535209.5,0.0000
ENST00000507787.1,0.1500
ENST00000519143.5,0.0000
ENST00000428713.5,0.0000
ENST00000473007.7,0.0000
ENST00000579959.2,0.0000
ENST00000415030.6,1.4700
ENST00000429717.1,0.0000
ENST00000405573.2,10.0100
ENST00000477829.5,0.0000
ENST00000481560.1,0.0000
ENST00000434203.1,0.0000
ENST00000508293.5,2.1800
ENST00000517276.1,0.0000
ENST00000560363.1,79.2300
ENST00000479064.5,0.5900
ENST00000562863.1,4.6900
ENST00000518735.1,2.1600
ENST00000591784.5,6.6800
ENST00000572579.1,3.1000
ENST00000537394.5,0.0000
ENST00000508477.5,5.7900
ENST00000623554.3,0.0000
ENST00000492959.1,0.0000
ENST00000445738.5,0.0000
ENST00000558426.5,0.0000
ENST00000319374.4,99.4200
ENST00000415645.6,1.2600
ENST00000554822.5,8.2100
ENST00000554677.1,0.0000
ENST00000560492.1,5.3100
ENST00000441443.6,0.0000
ENST00000456368.1,0.0000
ENST00000370879.5,0.0000
ENST00000420695.1,100.0000
ENST00000523386.1,0.0000
ENST00000517391.5,0.0000
ENST00000243440.1,77.5100
ENST00000376480.7,92.6000
ENST00000530149.1,0.9900
ENST00000372550.5,3.2600
ENST00000622774.1,54.6200
ENST00000432718.1,0.0000
ENST00000264343.4,0.0000
ENST00000533158.1,0.0000
ENST00000537002.5,7.7400
ENST00000487091.1,0.6100
ENST00000496303.5,10.1400
ENST00000630082.1,0.0000
ENST00000405767.1,55.3600
ENST00000435479.1,0.0000
ENST00000610876.4,0.0000
ENST00000435323.5,0.0000
ENST00000574436.5,0.0000
ENST00000415809.1,100.0000
ENST00000509137.6,0.0000
ENST00000356303.6,0.0000
ENST00000370103.8,100.0000
ENST00000527535.5,0.0000
ENST00000522484.5,0.0000
ENST00000449447.1,0.0000
ENST00000590397.5,0.3000
ENST00000397227.7,0.0000
ENST00000370684.5,8.3100
ENST00000221905.1,0.9000
ENST00000560179.1,3.1700
ENST00000605222.1,0.0000
ENST00000478688.1,10.1900
ENST00000608444.1,30.4600
ENST00000574951.5,12.8400
ENST00000460855.5,0.0000
ENST00000505301.5,1.7100
ENST00000368545.7,0.3800
ENST00000475941.1,9.0100
ENST00000564534.1,0.0000
ENST00000542072.1,1.3000
ENST00000389993.7,0.0000
ENST00000460976.5,1.3000
ENST00000419748.5,43.4100
ENST00000577749.5,0.0000
ENST00000274963.12,41.0300
ENST00000602158.1,0.3600
ENST00000503533.1,0.0000
ENST00000496282.5,0.0000
ENST00000494509.1,0.0000
ENST00000510365.5,0.6100
ENST00000462371.1,8.1900
ENST00000360134.10,0.7100
ENST00000608747.1,0.0000
ENST00000515169.5,1.1900
ENST00000522667.1,100.0000
ENST00000505280.1,0.0000
ENST00000239231.6,96.6300
ENST00000540808.2,0.0000
ENST00000586676.5,0.0000
ENST00000570917.5,39.5700
ENST00000436562.1,0.0000
ENST00000354453.7,0.0000
ENST00000615384.1,65.9600
ENST00000520878.5,0.0000
ENST00000465798.1,12.9500
ENST00000540085.5,0.0000
ENST00000592951.5,0.0000
ENST00000560057.1,100.0000
ENST00000556049.1,0.0000
ENST00000475325.1,29.6000
ENST00000413330.5,29.6400
ENST00000577648.1,0.0000
ENST00000565960.1,0.0000
ENST00000581113.6,4.4600
ENST00000478862.1,0.5000
ENST00000456430.6,86.0900
ENST00000492632.5,0.0000
ENST00000264731.7,32.3000
ENST00000458355.1,10.6600
ENST00000538392.1,0.0000
ENST00000526508.5,22.4700
ENST00000299727.4,86.9100
ENST00000518033.1,0.0000
ENST00000380567.5,5.4300
ENST00000366962.7,19.3900
ENST00000411191.1,0.0000
ENST00000481415.1,0.0000
ENST00000412531.3,55.7700
ENST00000409622.5,0.0000
ENST00000612353.4,3.3500
ENST00000361249.3,0.0000
ENST00000461415.5,2.4700
ENST00000206020.7,84.2700
ENST00000513920.5,100.0000
ENST00000599530.1,3.0700
ENST00000451102.6,0.0000
ENST00000508195.1,100.0000
ENST00000514731.5,0.0000
ENST00000582394.1,0.0000
ENST00000534576.1,0.0000
ENST00000464394.5,25.2500
ENST00000463606.1,52.6900
ENST00000543552.5,0.1400
ENST00000546891.5,0.5300
ENST00000462630.5,9.8400
ENST00000503055.5,0.0000
ENST00000595620.5,3.6700
ENST00000580469.1,0.5000
ENST00000429930.1,0.0000
ENST00000552127.5,0.0000
ENST00000544627.5,6.2100
ENST00000609288.1,100.0000
ENST00000613413.1,0.0000
ENST00000503176.5,42.4700
ENST00000488997.1,1.2400
ENST00000380133.6,1.7000
ENST00000430623.5,0.0000
ENST00000427827.2,0.0000
ENST00000502279.2,1.2700
ENST00000433642.2,96.5300
ENST00000558867.1,0.2300
ENST00000502558.5,0.0000
ENST00000587353.5,0.0000
ENST00000487884.2,44.9700
ENST00000543208.5,0.0000
ENST00000560177.5,4.4800
ENST00000377266.7,0.0000
ENST00000596295.1,0.1900
ENST00000517572.1,0.0000
ENST00000406025.2,17.1400
ENST00000428678.1,0.0000
ENST00000573819.1,0.0000
ENST00000627509.2,0.0000
ENST00000485559.1,14.0000
ENST00000520945.5,0.0000
ENST00000503620.1,0.0000
ENST00000441013.5,77.5000
ENST00000510702.5,4.4700
ENST00000430302.1,50.1200
ENST00000447915.5,0.0000
ENST00000309827.6,0.0000
ENST00000624984.1,0.0000
ENST00000395276.6,0.0000
ENST00000627488.2,0.0000
ENST00000604621.5,53.1000
ENST00000569858.1,100.0000
ENST00000399886.2,5.5900
ENST00000222033.5,100.0000
ENST00000479159.1,0.0000
ENST00000524122.5,0.0000
ENST00000621859.1,72.8900
ENST00000492267.1,100.0000
ENST00000511376.5,2.3000
ENST00000481359.3,0.0000
ENST00000410858.1,0.0000
ENST00000305510.3,45.1100
ENST00000360620.7,9.3300
ENST00000494098.5,0.0000
ENST00000481952.1,8.4200
ENST00000352451.3,0.0000
ENST00000338588.7,100.0000
ENST00000625536.2,1.5100
ENST00000591664.1,0.0000
ENST00000372894.7,72.4300
ENST00000596535.2,0.0000
ENST00000613675.4,98.6400
ENST00000532413.1,0.0000
ENST00000410715.1,0.0000
ENST00000449221.5,1.8100
ENST00000533946.5,0.0000
ENST00000591368.5,0.0000
ENST00000376376.3,10.3900
ENST00000416026.2,4.1400
ENST00000430283.1,0.0000
ENST00000449462.1,0.0000
ENST00000610164.1,9.7200
ENST00000604760.1,100.0000
ENST00000534294.5,8.3500
ENST00000341074.9,0.0000
ENST00000292301.4,0.0000
ENST00000504718.5,0.9400
ENST00000518593.5,0.0000
ENST00000532165.1,17.8000
ENST00000485994.5,0.8100
ENST00000522637.5,0.0000
ENST00000567710.5,1.5800
ENST00000581841.1,1.1100
ENST00000475470.1,2.9500
ENST00000623947.1,100.0000
ENST00000413465.6,0.0000
ENST00000457563.6,0.0000
ENST00000442064.1,0.0000
ENST00000430521.1,0.0000
ENST00000252711.6,16.3600
ENST00000590245.5,100.0000
ENST00000603798.5,13.1200
ENST00000423010.1,0.0000
ENST00000567197.1,0.0000
ENST00000546638.1,0.0000
ENST00000515303.2,7.7500
ENST00000622338.1,0.0000
ENST00000414016.1,0.0000
ENST00000359013.4,38.4300
ENST00000509895.5,0.0000
ENST00000463739.5,5.1500
ENST00000365513.1,0.0000
ENST00000610892.1,0.0000
ENST00000529039.1,0.0000
ENST00000322610.12,1.7800
ENST00000560544.1,0.0000
ENST00000522961.1,0.0000
ENST00000629275.2,0.0000
ENST00000590690.1,1.7100
ENST00000416602.6,67.8800
ENST00000339083.11,8.1200
ENST00000516507.1,0.0000
ENST00000523710.5,0.0000
ENST00000457422.6,22.4100
ENST00000508367.2,0.0000
ENST00000415669.3,43.4100
ENST00000576975.1,7.5000
ENST00000580467.5,0.0000
ENST00000456257.1,1.5900
ENST00000621795.1,1.1900
ENST00000395343.5,0.1600
ENST00000594838.1,27.7900
ENST00000593280.2,3.6400
ENST00000590753.1,2.1800
ENST00000546162.6,15.3800
ENST00000594091.5,0.0000
ENST00000574824.5,0.0000
ENST00000565786.5,6.6400
ENST00000456176.5,0.0000
ENST00000309241.9,83.5500
ENST00000569046.1,100.0000
ENST00000527743.1,1.6000
ENST00000487393.1,0.0000
ENST00000498204.1,0.7700
ENST00000553849.1,0.0000
ENST00000492383.1,4.3300
ENST00000600406.1,1.5700
ENST00000532914.1,10.0100
ENST00000569283.1,0.0000
ENST00000553270.1,100.0000
ENST00000439760.1,2.3100
ENST00000422452.2,21.0000
ENST00000411266.1,0.0000
ENST00000505328.1,0.0000
ENST00000485557.5,0.0000
ENST00000613128.4,21.2200
ENST00000320934.7,9.2500
ENST00000493012.2,0.4400
ENST00000428042.1,49.1700
ENST00000452582.5,1.5700
ENST00000508733.5,0.0000
ENST00000599756.1,100.0000
ENST00000549996.5,0.0000
ENST00000484445.5,21.0800
ENST00000560042.1,0.0000
ENST00000431657.5,0.8800
ENST00000567404.5,16.8200
ENST00000554912.1,23.6100
ENST00000441521.1,0.0000
